strategy_name,symbol,option_type,strike,direction,entry_time,exit_time,entry_price,exit_price,quantity,pnl,exit_reason
LyapunovCreditSpread,NFO:BANKNIFTY16JUL2557400CE,CE,57400.0,BUY,2026-06-20T14:41:08.772517,2026-06-20T14:41:09.638370,427.94,314.28,15,-1704.9000000000003,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY16JUL2557200CE,CE,57200.0,SELL,2026-06-20T14:41:08.772503,2026-06-20T14:41:09.638400,496.51,368.8,15,1915.6499999999996,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY16JUL2556900PE,PE,56900.0,BUY,2026-06-20T14:41:13.580961,2026-06-20T14:41:14.520301,207.27,201.48,15,-86.8500000000003,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY16JUL2557100PE,PE,57100.0,SELL,2026-06-20T14:41:13.580947,2026-06-20T14:41:14.520329,213.45,197.72,15,235.94999999999985,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY23JUL2557200CE,CE,57200.0,BUY,2026-06-20T14:41:14.793528,2026-06-20T14:41:15.729681,390.02,322.0,15,-1020.2999999999997,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY23JUL2557000CE,CE,57000.0,SELL,2026-06-20T14:41:14.793513,2026-06-20T14:41:15.729703,452.62,378.08,15,1118.1000000000004,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY23JUL2556600PE,PE,56600.0,BUY,2026-06-20T14:41:19.680643,2026-06-20T14:41:20.601511,195.39,213.02,15,264.4500000000004,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY23JUL2556800PE,PE,56800.0,SELL,2026-06-20T14:41:19.680629,2026-06-20T14:41:20.601533,198.96,199.7,15,-11.09999999999971,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY30JUL2557200CE,CE,57200.0,BUY,2026-06-20T14:41:20.875922,2026-06-20T14:41:21.813537,411.91,389.27,15,-339.60000000000065,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY30JUL2557000CE,CE,57000.0,SELL,2026-06-20T14:41:20.875907,2026-06-20T14:41:21.813559,477.81,477.26,15,8.25000000000017,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY30JUL2556100PE,PE,56100.0,BUY,2026-06-20T14:41:25.306521,2026-06-20T14:41:25.497283,232.54,173.06,15,-892.1999999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY30JUL2556300PE,PE,56300.0,SELL,2026-06-20T14:41:25.306509,2026-06-20T14:41:25.497310,233.09,222.58,15,157.64999999999986,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY30JUL2556000PE,PE,56000.0,BUY,2026-06-20T14:41:25.803760,2026-06-20T14:41:26.708766,194.19,166.38,15,-417.15000000000003,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY30JUL2556200PE,PE,56200.0,SELL,2026-06-20T14:41:25.803745,2026-06-20T14:41:26.708788,199.03,216.05,15,-255.30000000000015,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY06AUG2555800CE,CE,55800.0,BUY,2026-06-20T14:41:26.982357,2026-06-20T14:41:27.919284,387.45,515.94,15,1927.350000000001,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY06AUG2555600CE,CE,55600.0,SELL,2026-06-20T14:41:26.982343,2026-06-20T14:41:27.919311,452.09,640.65,15,-2828.4,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY06AUG2555100PE,PE,55100.0,BUY,2026-06-20T14:41:31.371399,2026-06-20T14:41:31.593493,229.55,210.01,15,-293.1000000000003,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY06AUG2555300PE,PE,55300.0,SELL,2026-06-20T14:41:31.371386,2026-06-20T14:41:31.593521,230.46,209.89,15,308.5500000000003,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY06AUG2555200PE,PE,55200.0,BUY,2026-06-20T14:41:31.857386,2026-06-20T14:41:32.804318,177.14,184.87,15,115.95000000000027,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY06AUG2555400PE,PE,55400.0,SELL,2026-06-20T14:41:31.857368,2026-06-20T14:41:32.804346,179.2,189.16,15,-149.40000000000012,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY13AUG2555400CE,CE,55400.0,BUY,2026-06-20T14:41:33.078346,2026-06-20T14:41:34.017399,379.04,517.36,15,2074.7999999999997,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY13AUG2555200CE,CE,55200.0,SELL,2026-06-20T14:41:33.078332,2026-06-20T14:41:34.017420,443.07,642.78,15,-2995.6499999999996,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY13AUG2555000PE,PE,55000.0,BUY,2026-06-20T14:41:37.480957,2026-06-20T14:41:37.691497,224.9,199.8,15,-376.4999999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY13AUG2555200PE,PE,55200.0,SELL,2026-06-20T14:41:37.480944,2026-06-20T14:41:37.691525,225.57,260.76,15,-527.8499999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY13AUG2554900PE,PE,54900.0,BUY,2026-06-20T14:41:37.988884,2026-06-20T14:41:38.904032,170.51,187.63,15,256.80000000000007,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY13AUG2555100PE,PE,55100.0,SELL,2026-06-20T14:41:37.988870,2026-06-20T14:41:38.904054,171.46,185.54,15,-211.19999999999976,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY20AUG2555600CE,CE,55600.0,BUY,2026-06-20T14:41:39.226692,2026-06-20T14:41:40.119392,395.69,334.77,15,-913.8000000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY20AUG2555400CE,CE,55400.0,SELL,2026-06-20T14:41:39.226678,2026-06-20T14:41:40.119413,462.37,397.51,15,972.9000000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY20AUG2555600PE,PE,55600.0,BUY,2026-06-20T14:41:42.360842,2026-06-20T14:41:42.578249,231.22,210.97,15,-303.75,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY20AUG2555800PE,PE,55800.0,SELL,2026-06-20T14:41:42.360828,2026-06-20T14:41:42.578275,231.44,209.8,15,324.5999999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY20AUG2555500PE,PE,55500.0,BUY,2026-06-20T14:41:42.902074,2026-06-20T14:41:43.800854,193.73,189.86,15,-58.04999999999964,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY20AUG2555700PE,PE,55700.0,SELL,2026-06-20T14:41:42.902060,2026-06-20T14:41:43.800876,199.82,194.8,15,75.29999999999973,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY27AUG2556100CE,CE,56100.0,BUY,2026-06-20T14:41:44.152166,2026-06-20T14:41:45.028399,404.8,307.22,15,-1463.6999999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY27AUG2555900CE,CE,55900.0,SELL,2026-06-20T14:41:44.152153,2026-06-20T14:41:45.028419,472.2,364.43,15,1616.5499999999997,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY27AUG2554400PE,PE,54400.0,BUY,2026-06-20T14:41:48.536809,2026-06-20T14:41:48.752881,216.97,170.4,15,-698.55,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY27AUG2554600PE,PE,54600.0,SELL,2026-06-20T14:41:48.536794,2026-06-20T14:41:48.752910,217.12,278.49,15,-920.5500000000001,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03SEP2554200CE,CE,54200.0,BUY,2026-06-20T14:41:49.030155,2026-06-20T14:41:49.982513,394.42,289.1,15,-1579.8,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03SEP2554000CE,CE,54000.0,SELL,2026-06-20T14:41:49.030141,2026-06-20T14:41:49.982541,463.0,344.24,15,1781.3999999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03SEP2553700PE,PE,53700.0,BUY,2026-06-20T14:41:53.444974,2026-06-20T14:41:53.747170,228.66,192.28,15,-545.6999999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03SEP2553900PE,PE,53900.0,SELL,2026-06-20T14:41:53.444959,2026-06-20T14:41:53.747198,229.41,308.78,15,-1190.5499999999997,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03SEP2553600PE,PE,53600.0,BUY,2026-06-20T14:41:54.003917,2026-06-20T14:41:54.971138,163.66,192.92,15,438.89999999999986,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03SEP2553800PE,PE,53800.0,SELL,2026-06-20T14:41:54.003904,2026-06-20T14:41:54.971164,165.99,185.5,15,-292.64999999999986,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10SEP2554400CE,CE,54400.0,BUY,2026-06-20T14:41:55.280866,2026-06-20T14:41:56.197787,403.17,301.92,15,-1518.75,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10SEP2554200CE,CE,54200.0,SELL,2026-06-20T14:41:55.280851,2026-06-20T14:41:56.197814,473.01,358.97,15,1710.5999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10SEP2554000PE,PE,54000.0,BUY,2026-06-20T14:41:59.670576,2026-06-20T14:41:59.905321,218.82,173.99,15,-672.4499999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10SEP2554200PE,PE,54200.0,SELL,2026-06-20T14:41:59.670562,2026-06-20T14:41:59.905346,219.62,175.52,15,661.4999999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10SEP2554400PE,PE,54400.0,BUY,2026-06-20T14:42:00.171539,2026-06-20T14:42:01.128730,197.61,199.16,15,23.249999999999744,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10SEP2554600PE,PE,54600.0,SELL,2026-06-20T14:42:00.171527,2026-06-20T14:42:01.128757,207.98,210.01,15,-30.450000000000017,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17SEP2554800CE,CE,54800.0,BUY,2026-06-20T14:42:01.405667,2026-06-20T14:42:02.353564,374.51,369.2,15,-79.65000000000003,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17SEP2554600CE,CE,54600.0,SELL,2026-06-20T14:42:01.405642,2026-06-20T14:42:02.353587,438.85,457.48,15,-279.44999999999993,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17SEP2554900PE,PE,54900.0,BUY,2026-06-20T14:42:05.927576,2026-06-20T14:42:06.140440,223.11,170.69,15,-786.3000000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17SEP2555100PE,PE,55100.0,SELL,2026-06-20T14:42:05.927556,2026-06-20T14:42:06.140475,224.15,168.97,15,827.7,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17SEP2555100PE,PE,55100.0,BUY,2026-06-20T14:42:06.407730,2026-06-20T14:42:07.383200,201.11,193.97,15,-107.10000000000022,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17SEP2555300PE,PE,55300.0,SELL,2026-06-20T14:42:06.407715,2026-06-20T14:42:07.383234,210.55,187.42,15,346.9500000000004,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY24SEP2556000CE,CE,56000.0,BUY,2026-06-20T14:42:07.711250,2026-06-20T14:42:08.614571,383.92,334.8,15,-736.8000000000001,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY24SEP2555800CE,CE,55800.0,SELL,2026-06-20T14:42:07.711236,2026-06-20T14:42:08.614597,448.05,399.0,15,735.7500000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY24SEP2555500PE,PE,55500.0,BUY,2026-06-20T14:42:12.166994,2026-06-20T14:42:12.385644,230.25,184.26,15,-689.8500000000001,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY24SEP2555700PE,PE,55700.0,SELL,2026-06-20T14:42:12.166978,2026-06-20T14:42:12.385672,230.72,295.58,15,-972.8999999999997,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY24SEP2555000PE,PE,55000.0,BUY,2026-06-20T14:42:13.219331,2026-06-20T14:42:13.626305,184.2,202.29,15,271.35,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY24SEP2555200PE,PE,55200.0,SELL,2026-06-20T14:42:13.219315,2026-06-20T14:42:13.626332,188.85,212.37,15,-352.8000000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY01OCT2555400CE,CE,55400.0,BUY,2026-06-20T14:42:13.908772,2026-06-20T14:42:14.884442,373.75,278.7,15,-1425.7500000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY01OCT2555200CE,CE,55200.0,SELL,2026-06-20T14:42:13.908758,2026-06-20T14:42:14.884462,436.95,330.17,15,1601.6999999999996,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY01OCT2554500PE,PE,54500.0,BUY,2026-06-20T14:42:18.326610,2026-06-20T14:42:18.611768,232.17,169.4,15,-941.5499999999997,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY01OCT2554700PE,PE,54700.0,SELL,2026-06-20T14:42:18.326594,2026-06-20T14:42:18.611794,232.44,221.03,15,171.14999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY01OCT2554700PE,PE,54700.0,BUY,2026-06-20T14:42:18.868994,2026-06-20T14:42:19.841882,168.61,190.69,15,331.19999999999976,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY01OCT2554900PE,PE,54900.0,SELL,2026-06-20T14:42:18.868980,2026-06-20T14:42:19.841904,169.55,178.28,15,-130.94999999999985,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08OCT2555600CE,CE,55600.0,BUY,2026-06-20T14:42:20.196490,2026-06-20T14:42:21.079635,321.13,342.96,15,327.44999999999976,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08OCT2555400CE,CE,55400.0,SELL,2026-06-20T14:42:20.196473,2026-06-20T14:42:21.079668,386.91,451.94,15,-975.4499999999996,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08OCT2556300PE,PE,56300.0,BUY,2026-06-20T14:42:23.397390,2026-06-20T14:42:23.592412,233.83,237.18,15,50.249999999999915,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08OCT2556500PE,PE,56500.0,SELL,2026-06-20T14:42:23.397375,2026-06-20T14:42:23.592443,234.15,363.2,15,-1935.7499999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08OCT2555900PE,PE,55900.0,BUY,2026-06-20T14:42:23.907956,2026-06-20T14:42:24.832287,192.17,186.76,15,-81.14999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08OCT2556100PE,PE,56100.0,SELL,2026-06-20T14:42:23.907937,2026-06-20T14:42:24.832315,196.72,243.74,15,-705.3000000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15OCT2556100CE,CE,56100.0,BUY,2026-06-20T14:42:25.111992,2026-06-20T14:42:26.075160,419.14,473.12,15,809.7000000000003,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15OCT2555900CE,CE,55900.0,SELL,2026-06-20T14:42:25.111979,2026-06-20T14:42:26.075184,488.03,591.66,15,-1554.4499999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15OCT2556500PE,PE,56500.0,BUY,2026-06-20T14:42:30.111681,2026-06-20T14:42:31.100906,198.95,188.6,15,-155.24999999999991,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15OCT2556700PE,PE,56700.0,SELL,2026-06-20T14:42:30.111667,2026-06-20T14:42:31.100941,203.82,183.01,15,312.15000000000003,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY22OCT2557300CE,CE,57300.0,BUY,2026-06-20T14:42:31.464827,2026-06-20T14:42:32.333696,415.38,506.21,15,1362.4499999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY22OCT2557100CE,CE,57100.0,SELL,2026-06-20T14:42:31.464812,2026-06-20T14:42:32.333717,482.33,627.66,15,-2179.95,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY29OCT2558700CE,CE,58700.0,BUY,2026-06-20T14:42:35.357122,2026-06-20T14:42:36.297192,410.15,261.33,15,-2232.2999999999997,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY29OCT2558500CE,CE,58500.0,SELL,2026-06-20T14:42:35.357104,2026-06-20T14:42:36.297212,473.43,302.31,15,2566.8,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY29OCT2557900PE,PE,57900.0,BUY,2026-06-20T14:42:40.306059,2026-06-20T14:42:41.282730,201.09,218.19,15,256.4999999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY29OCT2558100PE,PE,58100.0,SELL,2026-06-20T14:42:40.306043,2026-06-20T14:42:41.282754,202.8,205.83,15,-45.45000000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY05NOV2558500CE,CE,58500.0,BUY,2026-06-20T14:42:41.560508,2026-06-20T14:42:42.512881,401.63,304.91,15,-1450.7999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY05NOV2558300CE,CE,58300.0,SELL,2026-06-20T14:42:41.560492,2026-06-20T14:42:42.512903,463.76,354.57,15,1637.85,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY12NOV2557900CE,CE,57900.0,BUY,2026-06-20T14:42:46.502659,2026-06-20T14:42:47.450028,397.69,324.06,15,-1104.4499999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY12NOV2557700CE,CE,57700.0,SELL,2026-06-20T14:42:46.502646,2026-06-20T14:42:47.450050,460.24,381.3,15,1184.1,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY12NOV2558100PE,PE,58100.0,BUY,2026-06-20T14:42:51.477238,2026-06-20T14:42:52.450306,196.84,205.52,15,130.2000000000001,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY12NOV2558300PE,PE,58300.0,SELL,2026-06-20T14:42:51.477225,2026-06-20T14:42:52.450333,196.86,207.93,15,-166.0499999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY19NOV2558700CE,CE,58700.0,BUY,2026-06-20T14:42:52.908256,2026-06-20T14:42:53.695213,436.89,356.65,15,-1203.6000000000001,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY19NOV2558500CE,CE,58500.0,SELL,2026-06-20T14:42:52.908241,2026-06-20T14:42:53.695246,505.36,417.95,15,1311.1500000000003,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY19NOV2558700PE,PE,58700.0,BUY,2026-06-20T14:42:57.798661,2026-06-20T14:42:58.722952,208.95,213.1,15,62.250000000000085,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY19NOV2558900PE,PE,58900.0,SELL,2026-06-20T14:42:57.798644,2026-06-20T14:42:58.722996,210.7,198.54,15,182.39999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY26NOV2559400CE,CE,59400.0,BUY,2026-06-20T14:42:59.042658,2026-06-20T14:43:00.009224,408.53,435.71,15,407.7000000000001,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY26NOV2559200CE,CE,59200.0,SELL,2026-06-20T14:42:59.042642,2026-06-20T14:43:00.009245,470.49,527.62,15,-856.9499999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY26NOV2559200PE,PE,59200.0,BUY,2026-06-20T14:43:04.060509,2026-06-20T14:43:05.001359,211.76,199.44,15,-184.7999999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY26NOV2559400PE,PE,59400.0,SELL,2026-06-20T14:43:04.060493,2026-06-20T14:43:05.001387,212.94,189.97,15,344.54999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03DEC2559900CE,CE,59900.0,BUY,2026-06-20T14:43:05.309561,2026-06-20T14:43:06.242661,435.44,390.87,15,-668.55,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03DEC2559700CE,CE,59700.0,SELL,2026-06-20T14:43:05.309547,2026-06-20T14:43:06.242687,500.35,457.83,15,637.8000000000006,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03DEC2558900PE,PE,58900.0,BUY,2026-06-20T14:43:10.752233,2026-06-20T14:43:11.235782,205.23,226.16,15,313.9500000000001,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY03DEC2559100PE,PE,59100.0,SELL,2026-06-20T14:43:10.752215,2026-06-20T14:43:11.235809,205.42,212.89,15,-112.04999999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10DEC2559700CE,CE,59700.0,BUY,2026-06-20T14:43:11.600400,2026-06-20T14:43:12.474537,442.66,319.01,15,-1854.7500000000005,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10DEC2559500CE,CE,59500.0,SELL,2026-06-20T14:43:11.600387,2026-06-20T14:43:12.474557,509.44,370.91,15,2077.95,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10DEC2559200PE,PE,59200.0,BUY,2026-06-20T14:43:16.496994,2026-06-20T14:43:17.468763,213.08,335.58,15,1837.4999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY10DEC2559400PE,PE,59400.0,SELL,2026-06-20T14:43:16.496979,2026-06-20T14:43:17.468792,214.61,481.52,15,-4003.6499999999996,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17DEC2559400CE,CE,59400.0,BUY,2026-06-20T14:43:17.830653,2026-06-20T14:43:18.708431,411.04,380.91,15,-451.94999999999993,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17DEC2559200CE,CE,59200.0,SELL,2026-06-20T14:43:17.830638,2026-06-20T14:43:18.708451,473.76,447.13,15,399.44999999999993,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17DEC2558700PE,PE,58700.0,BUY,2026-06-20T14:43:22.833751,2026-06-20T14:43:23.727015,203.22,193.62,15,-143.99999999999991,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY17DEC2558900PE,PE,58900.0,SELL,2026-06-20T14:43:22.833736,2026-06-20T14:43:23.727037,203.39,191.22,15,182.5499999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY24DEC2559300CE,CE,59300.0,BUY,2026-06-20T14:43:24.112449,2026-06-20T14:43:24.971670,429.55,339.22,15,-1354.9499999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY24DEC2559100CE,CE,59100.0,SELL,2026-06-20T14:43:24.112435,2026-06-20T14:43:24.971698,495.3,394.87,15,1506.45,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY31DEC2559300CE,CE,59300.0,BUY,2026-06-20T14:43:30.324534,2026-06-20T14:43:31.291881,377.32,285.04,15,-1384.1999999999996,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY31DEC2559100CE,CE,59100.0,SELL,2026-06-20T14:43:30.324516,2026-06-20T14:43:31.291905,445.83,345.91,15,1498.7999999999993,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY31DEC2559200PE,PE,59200.0,BUY,2026-06-20T14:43:34.053139,2026-06-20T14:43:35.021917,215.88,218.8,15,43.80000000000024,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY31DEC2559400PE,PE,59400.0,SELL,2026-06-20T14:43:34.053125,2026-06-20T14:43:35.021939,218.18,207.71,15,157.04999999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY07JAN2659800CE,CE,59800.0,BUY,2026-06-20T14:43:35.297640,2026-06-20T14:43:36.260438,428.19,412.19,15,-240.0,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY07JAN2659600CE,CE,59600.0,SELL,2026-06-20T14:43:35.297620,2026-06-20T14:43:36.260458,492.01,500.0,15,-119.85000000000014,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY07JAN2659700PE,PE,59700.0,BUY,2026-06-20T14:43:41.044502,2026-06-20T14:43:41.297582,224.46,205.62,15,-282.6,EOD_SQUAREOFF
