strategy_name,symbol,option_type,strike,direction,entry_time,exit_time,entry_price,exit_price,quantity,pnl,exit_reason
ZenCreditSpread,NFO:BANKNIFTY19FEB2549600PE,PE,49600.0,SELL,2026-06-20T20:52:31.165387,2026-06-20T20:52:32.122332,183.73,192.07,15,-125.10000000000005,EOD_SQUAREOFF
ZenCreditSpread,NFO:BANKNIFTY26FEB2550100CE,CE,50100.0,BUY,2026-06-20T20:52:32.437746,2026-06-20T20:52:33.315066,200.08,182.13,15,-269.2500000000002,EOD_SQUAREOFF
ZenCreditSpread,NFO:BANKNIFTY26FEB2549300CE,CE,49300.0,SELL,2026-06-20T20:52:32.437734,2026-06-20T20:52:33.315092,395.69,393.68,15,30.149999999999864,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY26FEB2549500CE,CE,49500.0,BUY,2026-06-20T20:52:32.376432,2026-06-20T20:52:33.315113,340.96,320.42,15,-308.09999999999945,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY26FEB2549300CE,CE,49300.0,SELL,2026-06-20T20:52:32.376418,2026-06-20T20:52:33.315132,409.48,393.68,15,237.00000000000017,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY26FEB2548300PE,PE,48300.0,SELL,2026-06-20T20:52:34.800684,2026-06-20T20:52:35.733923,310.18,249.49,30,1820.6999999999998,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY26FEB2548700CE,CE,48700.0,SELL,2026-06-20T20:52:34.800664,2026-06-20T20:52:35.733946,221.04,228.58,30,-226.2000000000006,EOD_SQUAREOFF
FixedRR_1to3,NFO:BANKNIFTY26FEB2548600CE,CE,48600.0,BUY,2026-06-20T20:52:34.800535,2026-06-20T20:52:35.733967,253.38,269.55,15,242.55000000000024,EOD_SQUAREOFF
FixedRR_1to3,NFO:BANKNIFTY26FEB2548900CE,CE,48900.0,BUY,2026-06-20T20:52:35.968601,2026-06-20T20:52:36.214071,187.32,127.77,15,-893.25,STOP_LOSS_HIT
LyapunovCreditSpread,NFO:BANKNIFTY26FEB2548500PE,PE,48500.0,BUY,2026-06-20T20:52:36.334247,2026-06-20T20:52:36.934002,223.22,157.21,15,-990.1499999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY26FEB2548700PE,PE,48700.0,SELL,2026-06-20T20:52:36.334235,2026-06-20T20:52:36.934027,224.82,217.84,15,104.69999999999985,EOD_SQUAREOFF
ZenCreditSpread,NFO:BANKNIFTY05MAR2549600CE,CE,49600.0,BUY,2026-06-20T20:52:37.623982,2026-06-20T20:52:38.131236,200.7,157.16,15,-653.0999999999999,EOD_SQUAREOFF
ZenCreditSpread,NFO:BANKNIFTY05MAR2548800CE,CE,48800.0,SELL,2026-06-20T20:52:37.623969,2026-06-20T20:52:38.131263,414.39,338.79,15,1133.9999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY05MAR2549100CE,CE,49100.0,BUY,2026-06-20T20:52:37.289283,2026-06-20T20:52:38.131285,348.9,249.36,15,-1493.0999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY05MAR2548900CE,CE,48900.0,SELL,2026-06-20T20:52:37.289270,2026-06-20T20:52:38.131307,420.43,305.24,15,1727.85,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY05MAR2547800PE,PE,47800.0,SELL,2026-06-20T20:52:39.618655,2026-06-20T20:52:40.552390,294.14,260.97,30,995.0999999999988,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY05MAR2548200CE,CE,48200.0,SELL,2026-06-20T20:52:39.618629,2026-06-20T20:52:40.552415,230.04,206.84,30,695.9999999999997,EOD_SQUAREOFF
FixedRR_1to3,NFO:BANKNIFTY05MAR2548100CE,CE,48100.0,BUY,2026-06-20T20:52:39.618499,2026-06-20T20:52:40.552436,263.89,245.22,15,-280.04999999999984,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY05MAR2548100PE,PE,48100.0,BUY,2026-06-20T20:52:41.036154,2026-06-20T20:52:41.755391,231.07,173.31,15,-866.3999999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY05MAR2548300PE,PE,48300.0,SELL,2026-06-20T20:52:41.036142,2026-06-20T20:52:41.755418,231.19,191.47,15,595.8,EOD_SQUAREOFF
FixedRR_1to3,NFO:BANKNIFTY05MAR2548300CE,CE,48300.0,BUY,2026-06-20T20:52:40.787679,2026-06-20T20:52:41.755440,194.0,156.06,15,-569.0999999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY05MAR2548300PE,PE,48300.0,BUY,2026-06-20T20:52:42.000401,2026-06-20T20:52:42.950846,169.73,163.4,15,-94.94999999999976,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY05MAR2548500PE,PE,48500.0,SELL,2026-06-20T20:52:42.000389,2026-06-20T20:52:42.950888,188.92,180.34,15,128.69999999999976,EOD_SQUAREOFF
